asset,timeframe,horizon_bucket,model_family,experiment_phase,input_family,coverage_weeks,test_year,mean_weekly_return_pct,annual_return_pct,mean_weekly_rap_pct,annual_rap_pct,mean_weekly_drawdown_pct,mean_weekly_test_trades,rel_volume,sltp_risk_mode,k_sl,k_tp,risk_penalty_lambda,train_years,training_policy,candidate_id,olap_profile_key
ethusdt,4h,long,sac,,sota_low_cost,8,2023,0.643828,5.150624,-0.359246,-2.873965,1.003074,1.0,,fixed_atr,,,1.0,1,warm_start_chain_n_years,ethusdt_4h_sota_low_cost_sac_warm_start_chain_1y,fixed_atr
bnbusdt,1h,short,sac,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,12,2023,-0.01993,-0.239163,-0.359308,-4.311696,0.339378,8.166667,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,bnbusdt_1h_kitchen_sink_guarded_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
solusdt,4h,long,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,8,2023,0.000268,0.002146,-0.363797,-2.910374,0.364065,10.875,0.05,fixed_atr,2.0,3.0,1.0,1,fine_tune_recent_window_chain,solusdt_4h_tech_stat_decomp_sac_fine_tune_recent_window_m3_base1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
solusdt,4h,long,sac,sltp_risk_geometry_phase8_v1,kitchen_sink_guarded,10,2023,0.937642,9.376418,-0.367714,-3.677139,2.610711,6.7,0.25,fixed_atr,1.25,1.5,0.5,3,fine_tune_recent_window_chain,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m6_base3y_fixed_rv0p25_sl1p25_tp1p5_sltp_risk_geometry_phase8_v1,fixed_rv0p25_sl1p25_tp1p5
solusdt,4h,long,sac,,kitchen_sink_guarded,32,2023,0.094103,3.011302,-0.370859,-11.867485,0.464962,11.53125,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,solusdt_4h_kitchen_sink_guarded_all_available_sac_warm_start_chain_1y,fixed_atr
solusdt,4h,long,sac,,sota_low_cost,32,2023,0.088427,2.829672,-0.372624,-11.923964,0.461051,11.1875,0.05,fixed_atr,2.0,3.0,1.0,2,fine_tune_recent_window_chain,solusdt_4h_sota_low_cost_all_available_sac_fine_tune_recent_window_m6_base2y,fixed_atr
bnbusdt,1h,short,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,8,2023,-0.057747,-0.461977,-0.379235,-3.033881,0.321488,5.75,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,bnbusdt_1h_tech_stat_decomp_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
bnbusdt,1h,short,sac,asset_preset_broadening_phase5_v1,crypto_full,12,2023,-0.034309,-0.41171,-0.381433,-4.5772,0.347124,6.666667,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,bnbusdt_1h_crypto_full_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,1h,short,sac,asset_preset_broadening_phase5_v1,sota_low_cost,12,2023,-0.055765,-0.669178,-0.385402,-4.624822,0.329637,10.166667,0.05,fixed_atr,2.0,3.0,1.0,3,warm_start_chain_n_years,ethusdt_1h_sota_low_cost_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,1h,short,sac,asset_preset_broadening_phase5_v1,sota_low_cost,12,2023,-0.076929,-0.923144,-0.389755,-4.677065,0.312827,12.333333,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,ethusdt_1h_sota_low_cost_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
solusdt,4h,long,sac,,sota_low_cost,32,2023,0.074052,2.36968,-0.395266,-12.648526,0.469319,10.625,0.05,fixed_atr,2.0,3.0,1.0,1,fine_tune_recent_window_chain,solusdt_4h_sota_low_cost_all_available_sac_fine_tune_recent_window_m6_base1y,fixed_atr
solusdt,4h,long,sac,,sota_low_cost,32,2023,0.081752,2.616079,-0.398401,-12.74882,0.480153,8.46875,0.05,fixed_atr,2.0,3.0,1.0,2,oracle_bc_transfer_e5_v1__fine_tune_recent_window_chain,solusdt_4h_sota_low_cost_all_available_sac_fine_tune_recent_window_m6_base2y__oracle_bc_transfer_e5_v1,fixed_atr
solusdt,4h,long,sac,,crypto_full,11,2023,0.014038,0.154415,-0.402711,-4.429822,0.416749,6.181818,0.05,fixed_atr,2.0,3.0,1.0,2,fine_tune_recent_window_chain,solusdt_4h_crypto_full_all_available_sac_fine_tune_recent_window_m12_base2y,fixed_atr
solusdt,4h,long,sac,adaptive_top_seed_extension_seed16_v1,kitchen_sink_guarded,10,2023,1.968136,19.681364,-0.404458,-4.044582,4.745189,7.5,0.5,fixed_atr,1.25,1.25,0.5,3,fine_tune_recent_window_chain,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m6_base3y_fixed_rv0p50_sl1p25_tp1p25_sltp_risk_geometry_phase8_v1_seed7_adaptive_top_seed_extension_seed7_v1_seed16_adaptive_top_seed_extension_seed16_v1,fixed_rv0p50_sl1p25_tp1p25
solusdt,4h,long,sac,,sota_low_cost,32,2023,0.033956,1.086588,-0.407711,-13.046766,0.441667,11.5625,0.05,fixed_atr,2.0,3.0,1.0,1,fine_tune_recent_window_chain,solusdt_4h_sota_low_cost_all_available_sac_fine_tune_recent_window_m12_base1y,fixed_atr
ethusdt,4h,long,sac,sltp_risk_geometry_phase8_v3,kitchen_sink_guarded,15,2022,0.578699,8.680488,-0.41377,-6.206545,1.984938,5.266667,0.25,rel_volume_aware_atr,2.0,3.0,0.5,4,fine_tune_recent_window_chain,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_fine_tune_recent_window_m12_base4y_valyear_aware_rv0p25_base_sltp_risk_geometry_phase8_v3,aware_rv0p25_base
solusdt,4h,long,sac,,crypto_full,32,2023,0.062034,1.985088,-0.418077,-13.378478,0.480111,11.40625,0.05,fixed_atr,2.0,3.0,1.0,2,fine_tune_recent_window_chain,solusdt_4h_crypto_full_all_available_sac_fine_tune_recent_window_m6_base2y,fixed_atr
solusdt,1h,short,sac,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,12,2023,0.297755,3.573056,-0.421322,-5.055866,0.719077,6.916667,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,solusdt_1h_kitchen_sink_guarded_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
bnbusdt,1h,short,sac,asset_preset_broadening_phase5_v1,sota_low_cost,5,2023,-0.093606,-0.468031,-0.42271,-2.113551,0.329104,16.4,0.05,fixed_atr,2.0,3.0,1.0,3,warm_start_chain_n_years,bnbusdt_1h_sota_low_cost_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
solusdt,1h,short,sac,sltp_risk_geometry_phase8_v1,sota_low_cost,8,2023,-0.027897,-0.223178,-0.422775,-3.382199,0.789755,13.375,0.05,fixed_atr,1.5,2.0,0.5,1,warm_start_chain_n_years,solusdt_1h_sota_low_cost_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1_fixed_rv0p05_sl1p5_tp2_sltp_risk_geometry_phase8_v1,fixed_rv0p05_sl1p5_tp2
solusdt,4h,long,sac,,sota_low_cost,13,2023,0.033556,0.436223,-0.428996,-5.576952,0.462552,6.230769,0.05,fixed_atr,2.0,3.0,1.0,3,oracle_bc_transfer_e1_v1__fine_tune_recent_window_chain,solusdt_4h_sota_low_cost_all_available_sac_fine_tune_recent_window_m3_base3y__oracle_bc_transfer_e1_v1,fixed_atr
ethusdt,4h,long,sac,adaptive_top_seed_extension_seed18_v1,kitchen_sink_guarded,39,2022,-0.057632,-2.247653,-0.432319,-16.860426,0.749373,2.641026,0.1,rel_volume_aware_atr,2.0,3.0,0.5,4,scratch_n_years,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_valyear_aware_rv0p10_base_sltp_risk_geometry_phase8_v3_seed18_adaptive_top_seed_extension_seed18_v1,aware_rv0p10_base
solusdt,4h,long,sac,asset_preset_broadening_phase5_v1,sota_low_cost,20,2023,0.131016,2.620325,-0.433253,-8.665068,0.56427,10.05,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,solusdt_4h_sota_low_cost_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
solusdt,4h,long,sac,,sota_low_cost,32,2023,0.060335,1.930715,-0.43708,-13.986545,0.497414,8.75,0.05,fixed_atr,2.0,3.0,1.0,2,oracle_bc_transfer_e2_v1__fine_tune_recent_window_chain,solusdt_4h_sota_low_cost_all_available_sac_fine_tune_recent_window_m6_base2y__oracle_bc_transfer_e2_v1,fixed_atr
solusdt,1h,short,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,12,2023,0.333898,4.006771,-0.439657,-5.275884,0.773555,11.0,0.05,fixed_atr,2.0,3.0,1.0,3,warm_start_chain_n_years,solusdt_1h_tech_stat_decomp_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
solusdt,1h,short,sac,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,12,2023,0.314415,3.772977,-0.439739,-5.276867,0.754154,8.75,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,solusdt_1h_kitchen_sink_guarded_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
linkusdt,1h,short,sac,annual_diversity_survey_v1,kitchen_sink_guarded,5,2023,-0.159682,-0.798409,-0.441542,-2.20771,0.563721,9.8,0.1,fixed_atr,1.5,2.0,0.5,1,scratch_n_years,linkusdt_1h_kitchen_sink_guarded_exec_annual_diversity_survey_v1_sac_annual_fyv2022_fyt2023_scratch_1y,annual_survey_rv0p10_sl1p5_tp2
ethusdt,15m,short,sac,annual_diversity_survey_v1,kitchen_sink_guarded,29,2023,-0.114549,-3.321909,-0.443417,-12.859083,0.657736,68.586207,0.1,fixed_atr,1.5,2.0,0.5,1,scratch_n_years,ethusdt_15m_kitchen_sink_guarded_exec_annual_diversity_survey_v1_sac_annual_fyv2022_fyt2023_scratch_1y,annual_survey_rv0p10_sl1p5_tp2
solusdt,4h,long,sac,,kitchen_sink_guarded,10,2023,0.08286,0.828596,-0.450129,-4.501286,0.532988,4.9,0.05,fixed_atr,2.0,3.0,1.0,3,oracle_bc_strength_sweep_oracle_bc_e2_v1__fine_tune_recent_window_chain,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m6_base3y__oracle_bc_e2_v1,fixed_atr
solusdt,4h,long,sac,,crypto_full,32,2023,0.029269,0.936594,-0.455681,-14.581778,0.484949,10.0625,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,solusdt_4h_crypto_full_all_available_sac_warm_start_chain_1y,fixed_atr
solusdt,4h,long,sac,,sota_low_cost,32,2023,0.05208,1.666569,-0.463086,-14.818763,0.515167,10.25,0.05,fixed_atr,2.0,3.0,1.0,2,fine_tune_recent_window_chain,solusdt_4h_sota_low_cost_all_available_sac_fine_tune_recent_window_m12_base2y,fixed_atr
solusdt,4h,long,sac,,kitchen_sink_guarded,32,2023,0.024012,0.768391,-0.472845,-15.13103,0.496857,10.875,0.05,fixed_atr,2.0,3.0,1.0,1,oracle_bc_transfer_e1_v1__warm_start_chain_n_years,solusdt_4h_kitchen_sink_guarded_all_available_sac_warm_start_chain_1y__oracle_bc_transfer_e1_v1,fixed_atr
solusdt,1h,short,sac,asset_preset_broadening_phase5_v1,crypto_full,12,2023,0.298337,3.580047,-0.483976,-5.807714,0.782313,9.583333,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,solusdt_1h_crypto_full_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
bnbusdt,1h,short,sac,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,12,2023,-0.097623,-1.171476,-0.485055,-5.820666,0.387432,6.833333,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,bnbusdt_1h_kitchen_sink_guarded_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
solusdt,1h,short,sac,asset_preset_broadening_phase5_v1,sota_low_cost,12,2023,0.263972,3.16767,-0.485774,-5.829292,0.749747,11.0,0.05,fixed_atr,2.0,3.0,1.0,3,warm_start_chain_n_years,solusdt_1h_sota_low_cost_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
btcusdt_perp,15m,short,sac,annual_diversity_survey_v1,kitchen_sink_guarded,5,2023,-0.24009,-1.200452,-0.49718,-2.485899,0.514179,61.2,0.1,fixed_atr,1.5,2.0,0.5,1,scratch_n_years,btcusdt_perp_15m_kitchen_sink_guarded_exec_annual_diversity_survey_v1_sac_annual_fyv2022_fyt2023_scratch_1y,annual_survey_rv0p10_sl1p5_tp2
ethusdt,4h,long,sac,adaptive_top_seed_extension_seed20_v1,kitchen_sink_guarded,39,2022,0.291011,11.349425,-0.498871,-19.455981,1.579764,3.179487,0.25,rel_volume_aware_atr,2.0,3.0,0.5,4,scratch_n_years,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_valyear_aware_rv0p25_base_sltp_risk_geometry_phase8_v3_seed20_adaptive_top_seed_extension_seed20_v1,aware_rv0p25_base
ethusdt,1h,short,sac,asset_preset_broadening_phase5_v1,crypto_full,8,2023,-0.146241,-1.169927,-0.503797,-4.030378,0.357556,9.0,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,ethusdt_1h_crypto_full_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,1h,short,sac,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,8,2023,-0.146241,-1.169927,-0.503797,-4.030378,0.357556,9.0,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,ethusdt_1h_kitchen_sink_guarded_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,1h,short,sac,asset_preset_broadening_phase5_v1,sota_low_cost,8,2023,-0.146241,-1.169927,-0.503797,-4.030378,0.357556,9.0,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,ethusdt_1h_sota_low_cost_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,1h,short,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,8,2023,-0.146241,-1.169927,-0.503797,-4.030378,0.357556,9.0,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,ethusdt_1h_tech_stat_decomp_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
solusdt,4h,long,sac,,kitchen_sink_guarded,10,2023,0.205009,2.050086,-0.504295,-5.042954,0.709304,7.0,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m6_base3y,fixed_atr
solusdt,4h,long,sac,,kitchen_sink_guarded,17,2023,-0.043872,-0.745832,-0.506112,-8.603902,0.462239,13.058824,0.05,fixed_atr,2.0,3.0,1.0,2,fine_tune_recent_window_chain,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m6_base2y,fixed_atr
solusdt,4h,long,sac,,kitchen_sink_guarded,32,2023,0.000718,0.022987,-0.509562,-16.30598,0.51028,5.0,0.05,fixed_atr,2.0,3.0,1.0,2,warm_start_chain_n_years,solusdt_4h_kitchen_sink_guarded_all_available_sac_warm_start_chain_2y,fixed_atr
solusdt,1h,short,sac,asset_preset_broadening_phase5_v1,crypto_full,12,2023,0.255706,3.068474,-0.514665,-6.175977,0.770371,28.416667,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,solusdt_1h_crypto_full_sac_fine_tune_recent_window_m3_base3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
solusdt,4h,long,sac,,crypto_full,13,2023,-0.01693,-0.220088,-0.520662,-6.768612,0.503733,5.384615,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,solusdt_4h_crypto_full_all_available_sac_fine_tune_recent_window_m3_base3y,fixed_atr
linkusdt,15m,short,sac,annual_diversity_survey_v1,kitchen_sink_guarded,5,2023,-0.220009,-1.100047,-0.521472,-2.607361,0.602925,43.6,0.1,fixed_atr,1.5,2.0,0.5,1,scratch_n_years,linkusdt_15m_kitchen_sink_guarded_exec_annual_diversity_survey_v1_sac_annual_fyv2022_fyt2023_scratch_1y,annual_survey_rv0p10_sl1p5_tp2
solusdt,4h,long,sac,,kitchen_sink_guarded,32,2023,0.009441,0.30211,-0.524881,-16.796193,0.534322,10.25,0.05,fixed_atr,2.0,3.0,1.0,1,oracle_bc_transfer_e5_v1__warm_start_chain_n_years,solusdt_4h_kitchen_sink_guarded_all_available_sac_warm_start_chain_1y__oracle_bc_transfer_e5_v1,fixed_atr
solusdt,4h,long,sac,,kitchen_sink_guarded,10,2023,0.171835,1.718352,-0.536034,-5.360344,0.70787,7.7,0.05,fixed_atr,2.0,3.0,1.0,3,oracle_bc_strength_sweep_oracle_bc_e5_v1__fine_tune_recent_window_chain,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m6_base3y__oracle_bc_e5_v1,fixed_atr
ethusdt,1h,short,sac,asset_preset_broadening_phase5_v1,sota_low_cost,7,2023,-0.158694,-1.110859,-0.537084,-3.75959,0.37839,9.0,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,ethusdt_1h_sota_low_cost_sac_fine_tune_recent_window_m3_base3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
solusdt,4h,long,sac,,crypto_full,10,2023,-0.040986,-0.409862,-0.5401,-5.401001,0.499114,7.0,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,solusdt_4h_crypto_full_all_available_sac_fine_tune_recent_window_m12_base3y,fixed_atr
solusdt,4h,long,sac,,kitchen_sink_guarded,10,2023,0.047592,0.475916,-0.543022,-5.430216,0.590613,4.9,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m3_base3y,fixed_atr
solusdt,4h,long,sac,,kitchen_sink_guarded,10,2023,-0.131961,-1.31961,-0.546038,-5.460377,0.414077,1.2,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m1_base3y,fixed_atr
solusdt,1h,short,sac,sltp_risk_geometry_phase8_v1,sota_low_cost,8,2023,0.231806,1.854448,-0.548989,-4.391916,1.561591,23.0,0.1,fixed_atr,1.5,2.0,0.5,1,warm_start_chain_n_years,solusdt_1h_sota_low_cost_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1_fixed_rv0p10_sl1p5_tp2_sltp_risk_geometry_phase8_v1,fixed_rv0p10_sl1p5_tp2
solusdt,1h,short,sac,sltp_risk_geometry_phase8_v1,sota_low_cost,8,2023,-0.020504,-0.164029,-0.550513,-4.4041,1.060018,18.0,0.05,fixed_atr,2.0,3.0,0.5,1,warm_start_chain_n_years,solusdt_1h_sota_low_cost_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1_control_rv0p05_sl2_tp3_sltp_risk_geometry_phase8_v1,control_rv0p05_sl2_tp3
solusdt,4h,long,sac,,kitchen_sink_guarded,10,2023,0.044639,0.446392,-0.552143,-5.521433,0.596782,6.6,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m12_base3y,fixed_atr
solusdt,1h,short,sac,asset_preset_broadening_phase5_v1,sota_low_cost,8,2023,0.353253,2.826024,-0.552995,-4.42396,0.906248,10.25,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,solusdt_1h_sota_low_cost_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
solusdt,4h,long,sac,,crypto_full,32,2023,-0.084012,-2.688396,-0.559265,-17.896473,0.475252,9.28125,0.05,fixed_atr,2.0,3.0,1.0,2,fine_tune_recent_window_chain,solusdt_4h_crypto_full_all_available_sac_fine_tune_recent_window_m3_base2y,fixed_atr
solusdt,1h,short,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,12,2023,0.353431,4.241169,-0.577803,-6.93363,0.931233,18.0,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,solusdt_1h_tech_stat_decomp_sac_fine_tune_recent_window_m3_base3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
solusdt,4h,long,sac,,sota_low_cost,32,2023,-0.072613,-2.32362,-0.579007,-18.528232,0.506394,8.0625,0.05,fixed_atr,2.0,3.0,1.0,2,oracle_bc_transfer_e1_v1__fine_tune_recent_window_chain,solusdt_4h_sota_low_cost_all_available_sac_fine_tune_recent_window_m6_base2y__oracle_bc_transfer_e1_v1,fixed_atr
ethusdt,4h,long,sac,sltp_risk_geometry_phase8_v3,kitchen_sink_guarded,10,2023,0.455679,4.556791,-0.579866,-5.798658,2.07109,5.3,0.5,fixed_atr,1.25,1.25,0.5,4,fine_tune_recent_window_chain,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_fine_tune_recent_window_m12_base4y_testyear_fixed_rv0p50_sl1p25_tp1p25_sltp_risk_geometry_phase8_v3,fixed_rv0p50_sl1p25_tp1p25
solusdt,4h,long,sac,asset_preset_broadening_phase5_v1,crypto_full,8,2023,-0.13641,-1.091278,-0.592009,-4.736071,0.455599,9.5,0.05,fixed_atr,2.0,3.0,1.0,1,fine_tune_recent_window_chain,solusdt_4h_crypto_full_sac_fine_tune_recent_window_m3_base1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
solusdt,4h,long,sac,asset_preset_broadening_phase5_v1,sota_low_cost,13,2023,-0.09445,-1.227846,-0.600715,-7.809293,0.506265,2.230769,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,solusdt_4h_sota_low_cost_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
solusdt,4h,long,sac,,crypto_full,32,2023,-0.101462,-3.2468,-0.610327,-19.530455,0.508864,4.0,0.05,fixed_atr,2.0,3.0,1.0,2,warm_start_chain_n_years,solusdt_4h_crypto_full_all_available_sac_warm_start_chain_2y,fixed_atr
solusdt,4h,long,sac,,sota_low_cost,32,2023,-0.101462,-3.2468,-0.610327,-19.530455,0.508864,4.0,0.05,fixed_atr,2.0,3.0,1.0,2,warm_start_chain_n_years,solusdt_4h_sota_low_cost_all_available_sac_warm_start_chain_2y,fixed_atr
solusdt,15m,short,sac,annual_diversity_survey_v1,kitchen_sink_guarded,5,2023,-0.345522,-1.727612,-0.623248,-3.116239,0.555451,13.2,0.1,fixed_atr,1.5,2.0,0.5,1,scratch_n_years,solusdt_15m_kitchen_sink_guarded_exec_annual_diversity_survey_v1_sac_annual_fyv2022_fyt2023_scratch_1y,annual_survey_rv0p10_sl1p5_tp2
solusdt,4h,long,sac,,kitchen_sink_guarded,10,2023,0.065045,0.650451,-0.627722,-6.277222,0.692767,9.6,0.05,fixed_atr,2.0,3.0,1.0,3,oracle_bc_pretrain_then_sac__fine_tune_recent_window_chain,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m12_base3y__oracle_bc_pretrain_v1,fixed_atr
solusdt,1h,short,sac,sltp_risk_geometry_phase8_v1,tech_stat_decomp,8,2023,0.119075,0.9526,-0.642916,-5.143331,1.523983,14.75,0.1,fixed_atr,2.0,3.0,0.5,1,warm_start_chain_n_years,solusdt_1h_tech_stat_decomp_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1_fixed_rv0p10_sl2_tp3_sltp_risk_geometry_phase8_v1,fixed_rv0p10_sl2_tp3
solusdt,4h,long,sac,adaptive_top_seed_extension_seed10_v1,kitchen_sink_guarded,10,2023,2.444755,24.447553,-0.650245,-6.50245,6.190001,8.1,0.5,fixed_atr,1.25,1.25,0.5,3,fine_tune_recent_window_chain,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m6_base3y_fixed_rv0p50_sl1p25_tp1p25_sltp_risk_geometry_phase8_v1_seed9_adaptive_top_seed_extension_seed9_v1_seed10_adaptive_top_seed_extension_seed10_v1,fixed_rv0p50_sl1p25_tp1p25
solusdt,4h,long,sac,,sota_low_cost,32,2023,-0.129978,-4.1593,-0.650834,-20.826701,0.520856,10.4375,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,solusdt_4h_sota_low_cost_all_available_sac_warm_start_chain_1y,fixed_atr
solusdt,1h,short,sac,sltp_risk_geometry_phase8_v1,sota_low_cost,8,2023,-0.233475,-1.867801,-0.655882,-5.247057,0.844814,20.875,0.05,fixed_atr,1.25,1.25,0.5,1,warm_start_chain_n_years,solusdt_1h_sota_low_cost_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1_fixed_rv0p05_sl1p25_tp1p25_sltp_risk_geometry_phase8_v1,fixed_rv0p05_sl1p25_tp1p25
ethusdt_perp,15m,short,sac,annual_diversity_survey_v1,kitchen_sink_guarded,5,2023,-0.280863,-1.404315,-0.660866,-3.30433,0.760006,64.0,0.1,fixed_atr,1.5,2.0,0.5,1,scratch_n_years,ethusdt_perp_15m_kitchen_sink_guarded_exec_annual_diversity_survey_v1_sac_annual_fyv2022_fyt2023_scratch_1y,annual_survey_rv0p10_sl1p5_tp2
solusdt,1h,short,sac,,sota_low_cost,32,2023,0.034411,1.101163,-0.672276,-21.512831,0.706687,21.53125,0.05,fixed_atr,2.0,3.0,1.0,1,oracle_bc_transfer_e5_v1__warm_start_chain_n_years,solusdt_1h_sota_low_cost_all_available_1h_sac_warm_start_chain_1y__oracle_bc_transfer_e5_v1,fixed_atr
solusdt,4h,long,sac,,sota_low_cost,13,2023,-0.055764,-0.724927,-0.677624,-8.809108,0.62186,7.307692,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,solusdt_4h_sota_low_cost_all_available_sac_fine_tune_recent_window_m3_base3y,fixed_atr
solusdt,4h,long,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,13,2023,-0.069965,-0.909549,-0.679037,-8.827485,0.609072,3.307692,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,solusdt_4h_tech_stat_decomp_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,adaptive_top_seed_extension_seed18_v1,kitchen_sink_guarded,39,2022,0.009317,0.363382,-0.683224,-26.645734,1.385083,3.948718,0.25,fixed_atr,1.25,1.5,0.5,4,scratch_n_years,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_valyear_fixed_rv0p25_sl1p25_tp1p5_sltp_risk_geometry_phase8_v3_seed18_adaptive_top_seed_extension_seed18_v1,fixed_rv0p25_sl1p25_tp1p5
solusdt,4h,long,sac,,sota_low_cost,13,2023,-0.064629,-0.840174,-0.694112,-9.023459,0.629483,8.076923,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,solusdt_4h_sota_low_cost_all_available_sac_fine_tune_recent_window_m12_base3y,fixed_atr
